264,-1.0,1.0,0.0
265,1.0,1.0,0.0
266,-0.06274952739477158,1.0,0.0
267,-0.08682455122470856,1.0,0.0
268,-0.08682497590780258,1.0,0.0
269,-0.08682507276535034,1.0,0.0
270,-0.08682507276535034,1.0,0.0
271,-0.08682496100664139,1.0,0.0
272,-0.08682505786418915,1.0,0.0
273,-0.08682505786418915,1.0,0.0
274,-0.08682505786418915,1.0,0.0
275,-0.08682505786418915,1.0,0.0
276,-0.08682505786418915,1.0,0.0
277,-0.08682505786418915,1.0,0.0
278,-0.08529291301965714,1.0,0.0
279,-0.053919535130262375,1.0,0.0
280,-0.021533170714974403,1.0,0.0
281,-0.026519428938627243,1.0,0.0
282,-0.05578358843922615,1.0,0.0
283,-0.05308292433619499,1.0,0.0
284,0.0016954162856563926,1.0,0.0
285,0.02196076139807701,1.0,0.0
286,-0.058317188173532486,1.0,0.0
287,-0.12567561864852905,1.0,0.0
288,-0.008569757454097271,1.0,0.0
289,0.18507005274295807,1.0,0.0
290,0.03858618065714836,1.0,0.0
291,-0.3045932948589325,1.0,0.0
292,-0.3385689854621887,1.0,0.0
293,0.08142192661762238,1.0,0.0
294,0.6671026349067688,1.0,0.0
295,1.0,1.0,0.0
296,0.7045058012008667,1.0,0.0
297,-0.09572901576757431,1.0,0.0
298,-0.7987168431282043,1.0,0.0
299,-1.0,1.0,0.0
300,-0.32930731773376465,1.0,0.0
301,0.48399925231933594,1.0,0.0
302,1.0,1.0,0.0
303,0.7405858635902405,1.0,0.0
304,-0.15005706250667572,1.0,0.0
305,-0.9431977272033691,1.0,0.0
306,-1.0,1.0,0.0
307,-0.6567198634147644,1.0,0.0
308,0.26279744505882263,1.0,0.0
309,1.0,1.0,0.0
310,1.0,1.0,0.0
311,0.5806321501731873,1.0,0.0
312,-0.42867276072502136,1.0,0.0
313,-1.0,1.0,0.0
314,-1.0,1.0,0.0
315,-0.45734938979148865,1.0,0.0
316,0.5527312755584717,1.0,0.0
317,1.0,1.0,0.0
318,1.0,1.0,0.0
319,0.07757832854986191,1.0,0.0
320,-0.8086234331130981,1.0,0.0
321,-1.0,1.0,0.0
322,-0.5038250684738159,1.0,0.0
323,0.49996116757392883,1.0,0.0
324,1.0,1.0,0.0
325,1.0,1.0,0.0
326,0.2798166871070862,1.0,0.0
327,-0.6395453810691833,1.0,0.0
328,-1.0,1.0,0.0
329,-0.8021888732910156,1.0,0.0
330,0.24285149574279785,1.0,0.0
331,1.0,1.0,0.0
332,1.0,1.0,0.0
333,1.0,1.0,0.0
334,-0.11328884959220886,1.0,0.0
335,-0.8061994910240173,1.0,0.0
336,-1.0,1.0,0.0
337,-0.9295635223388672,1.0,0.0
338,0.3244255781173706,1.0,0.0
339,1.0,1.0,0.0
340,1.0,1.0,0.0
341,1.0,1.0,0.0
342,1.0,1.0,0.0
343,0.589604914188385,1.0,0.0
344,-0.008304913528263569,1.0,0.0
345,-0.9787766933441162,1.0,0.0
346,-0.9642223119735718,1.0,0.0
347,-1.0,1.0,0.0
348,-0.7022144198417664,1.0,0.0
349,0.8768802285194397,1.0,0.0
350,1.0,1.0,0.0
351,1.0,1.0,0.0
352,1.0,1.0,0.0
353,1.0,1.0,0.0
354,0.10821612179279327,1.0,0.0
355,-0.06839505583047867,1.0,0.0
356,-1.0,1.0,0.0
357,-1.0,1.0,0.0
359,-0.8429067730903625,1.0,0.0
360,0.5789558291435242,1.0,0.0
361,1.0,1.0,0.0
362,1.0,1.0,0.0
363,1.0,1.0,0.0
364,1.0,1.0,0.0
365,0.36092472076416016,1.0,0.0
366,0.10789170116186142,1.0,0.0
367,-1.0,1.0,0.0
368,-0.49031904339790344,1.0,0.0
369,-1.0,1.0,0.0
371,-1.0,1.0,0.0
372,1.0,1.0,0.0
373,1.0,1.0,0.0
374,1.0,1.0,0.0
375,1.0,1.0,0.0
376,1.0,1.0,0.0
377,1.0,1.0,0.0
378,0.3304908871650696,1.0,0.0
379,-0.13092577457427979,1.0,0.0
380,-0.40326058864593506,1.0,0.0
381,-1.0,1.0,0.0
382,-1.0,1.0,0.0
383,-1.0,1.0,0.0
384,0.3475867807865143,1.0,0.0
385,0.6007953882217407,1.0,0.0
386,1.0,1.0,0.0
387,1.0,1.0,0.0
389,0.08042162656784058,1.0,0.0
390,-0.1327630579471588,1.0,0.0
391,-1.0,1.0,0.0
392,-1.0,1.0,0.0
393,-1.0,1.0,0.0
394,-1.0,1.0,0.0
395,-0.7069013714790344,1.0,0.0
396,0.3248114585876465,1.0,0.0
397,0.9424559473991394,1.0,0.0
398,1.0,1.0,0.0
399,1.0,1.0,0.0
400,0.46179863810539246,1.0,0.0
401,-0.30058255791664124,1.0,0.0
402,-1.0,1.0,0.0
403,-1.0,1.0,0.0
404,-1.0,1.0,0.0
405,-0.554305374622345,1.0,0.0
406,0.3006467819213867,1.0,0.0
407,0.9647486805915833,1.0,0.0
408,1.0,1.0,0.0
409,1.0,1.0,0.0
410,0.4066065847873688,1.0,0.0
411,-0.5622087717056274,1.0,0.0
412,-1.0,1.0,0.0
413,-1.0,1.0,0.0
414,-1.0,1.0,0.0
415,-1.0,1.0,0.0
416,-1.0,1.0,0.0
417,-0.20806722342967987,1.0,0.0
419,0.20745234191417694,1.0,0.0
420,0.6373764872550964,1.0,0.0
421,1.0,1.0,0.0
422,0.12486473470926285,1.0,0.0
424,-0.9629290103912354,1.0,0.0
425,-1.0,1.0,0.0
426,-1.0,1.0,0.0
427,-1.0,1.0,0.0
428,-1.0,1.0,0.0
429,-0.8581475019454956,1.0,0.0
430,-0.3351074755191803,1.0,0.0
431,0.39265888929367065,1.0,0.0
432,0.515154242515564,1.0,0.0
433,0.6624804735183716,1.0,0.0
434,0.13571114838123322,1.0,0.0
435,-1.0,1.0,0.0
436,-1.0,1.0,0.0
437,-1.0,1.0,0.0
438,-1.0,1.0,0.0
439,-0.7621691823005676,1.0,0.0
440,-0.06436064094305038,1.0,0.0
441,0.38607680797576904,1.0,0.0
442,0.44955986738204956,1.0,0.0
443,-0.3493238687515259,1.0,0.0
444,-0.9798035025596619,1.0,0.0
445,-1.0,1.0,0.0
446,-1.0,1.0,0.0
447,-1.0,1.0,0.0
448,-0.5830779671669006,1.0,0.0
449,-0.08688189089298248,1.0,0.0
450,0.28654685616493225,1.0,0.0
451,0.9191730618476868,1.0,0.0
452,1.0,1.0,0.0
453,1.0,1.0,0.0
454,-0.10171181708574295,1.0,0.0
455,-0.7585368752479553,1.0,0.0
456,-1.0,1.0,0.0
457,-1.0,1.0,0.0
458,-1.0,1.0,0.0
459,-0.4665229618549347,1.0,0.0
460,-0.211377814412117,1.0,0.0
461,1.0,1.0,0.0
462,0.991782546043396,1.0,0.0
463,0.8786770701408386,1.0,0.0
464,0.15840955078601837,1.0,0.0
465,-0.22002148628234863,1.0,0.0
466,-1.0,1.0,0.0
467,-1.0,1.0,0.0
469,-0.5907211303710938,1.0,0.0
470,1.0,1.0,0.0
471,1.0,1.0,0.0
472,1.0,1.0,0.0
473,1.0,1.0,0.0
474,1.0,1.0,0.0
475,1.0,1.0,0.0
476,0.49463921785354614,1.0,0.0
477,-0.12556548416614532,1.0,0.0
478,-0.7416248917579651,1.0,0.0
479,-0.9926791787147522,1.0,0.0
480,-0.8511521816253662,1.0,0.0
481,0.45237767696380615,1.0,0.0
482,1.0,1.0,0.0
483,1.0,1.0,0.0
484,1.0,1.0,0.0
485,1.0,1.0,0.0
486,1.0,1.0,0.0
487,-0.25762420892715454,1.0,0.0
488,-0.24677042663097382,1.0,0.0
489,-1.0,1.0,0.0
490,-1.0,1.0,0.0
491,-0.40989962220191956,1.0,0.0
492,-0.07695263624191284,1.0,0.0
493,1.0,1.0,0.0
494,0.592420220375061,1.0,0.0
495,0.0,0.0,1.0
496,0.0,0.0,1.0
497,0.0,0.0,1.0
499,0.0,0.0,1.0
500,0.0,0.0,1.0
501,0.0,0.0,1.0
502,0.0,0.0,1.0
503,0.0,0.0,1.0
